agent_id,condition_id,layout_id,run_id,nominal_mean,post_change_mean,cumulative_deficit,immediate_degradation
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.5,-14.0,70.0,2.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.375,-13.75,47.0,2.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.25,-13.75,61.0,1.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.75,-14.5,57.0,4.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-13.75,44.0,4.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.0,-16.0,86.0,0.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.125,-16.0,76.0,0.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-15.25,56.0,1.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.625,-14.5,63.0,1.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-15.25,64.0,5.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.5,-15.25,64.0,7.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-13.5,84.0,2.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.75,-14.0,78.0,2.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.125,-16.0,73.0,3.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.125,-15.75,66.0,3.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.875,-15.25,55.0,3.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.875,-15.25,55.0,3.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.875,-14.0,88.0,1.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-14.5,66.0,1.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.75,-17.75,67.0,2.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.75,-17.25,65.0,2.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.625,-14.5,70.0,0.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.625,-14.5,64.0,0.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.125,-13.5,56.0,4.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-14.5,46.0,4.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.25,-13.25,63.0,-1.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.5,-12.75,61.0,-1.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.25,-14.25,66.0,4.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.5,-14.25,66.0,6.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.125,-14.75,61.0,3.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-15.25,59.0,3.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.625,-16.0,68.0,0.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-12.875,-15.5,52.0,0.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.625,-12.75,86.0,0.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.75,-12.25,97.0,2.0
c0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.25,-14.75,91.0,1.0
f0,action-failure-1of8,final-l02,FINAL-L02-C04,-13.375,-14.25,69.0,1.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.625,-22.75,187.0,3.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.75,-22.0,183.0,3.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.375,-16.25,142.0,3.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.625,-15.75,124.0,3.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.5,-15.5,133.0,5.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.375,-15.5,127.0,5.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-14.375,-28.5,203.0,6.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-14.5,-25.25,154.0,6.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.375,-15.5,189.0,7.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.5,-15.5,137.0,3.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.0,-22.25,219.0,1.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-19.0,158.0,1.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.625,-17.25,162.0,7.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.375,-17.75,148.0,7.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.75,-19.0,151.0,6.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-19.0,136.0,6.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-18.25,193.0,9.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-17.0,149.0,7.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.75,-19.25,202.0,3.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.375,-19.0,180.0,3.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.625,-18.75,167.0,7.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.375,-18.75,158.0,5.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.625,-20.75,201.0,3.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.25,-19.5,147.0,4.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-18.75,130.0,2.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.125,-18.5,124.0,2.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.0,-15.5,183.0,3.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.5,-15.5,150.0,5.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.375,-17.5,135.0,2.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.25,-17.5,135.0,6.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.75,-20.5,185.0,4.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-16.0,119.0,4.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.0,-17.0,203.0,2.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.125,-17.0,163.0,4.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-18.25,157.0,1.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.625,-18.0,145.0,1.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-18.0,182.0,7.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.5,-18.0,163.0,7.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-17.75,168.0,6.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.75,-17.5,151.0,6.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.125,-20.5,151.0,5.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.125,-17.25,128.0,5.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-20.0,128.0,7.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-19.25,115.0,5.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-16.75,169.0,8.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-15.75,144.0,6.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.75,-21.25,146.0,2.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.75,-19.0,125.0,2.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.625,-15.75,164.0,2.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.625,-15.75,139.0,2.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.125,-16.75,174.0,5.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-15.25,121.0,5.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.25,-15.0,145.0,1.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.5,-15.5,146.0,1.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.25,-16.0,233.0,19.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.5,-16.0,172.0,16.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.125,-20.0,157.0,14.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-18.25,139.0,12.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.625,-19.5,149.0,0.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-12.875,-19.0,137.0,0.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.625,-20.75,196.0,4.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.75,-17.25,177.0,6.0
c0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.25,-18.75,174.0,4.0
f0,action-failure-1of4,final-l02,FINAL-L02-C05,-13.375,-17.25,150.0,4.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.625,-20.5,339.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.75,-14.5,26.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.375,-23.5,397.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.625,-13.5,28.0,2.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.5,-29.5,383.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.375,-12.5,28.0,2.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-14.375,-27.5,522.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-14.5,-14.0,26.0,-2.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.375,-42.25,649.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.5,-13.0,24.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.0,-40.0,394.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-17.5,36.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.625,-27.0,236.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.375,-13.0,18.0,2.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.75,-17.5,240.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-15.0,22.0,2.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-39.5,374.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-14.5,40.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.75,-18.5,283.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.375,-13.0,10.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.625,-32.25,483.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.375,-13.5,28.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.625,-49.25,653.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.25,-14.5,24.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-21.0,360.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.125,-14.5,24.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.0,-33.0,597.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.5,-14.0,30.0,2.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.375,-34.5,494.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.25,-13.5,32.0,4.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.75,-37.75,315.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-14.5,18.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.0,-31.0,430.0,-2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.125,-14.0,26.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-49.0,578.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.625,-12.0,30.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-50.75,522.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.5,-14.5,32.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-37.5,496.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.75,-13.5,28.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.125,-18.0,179.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.125,-14.5,14.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-25.0,294.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-14.0,20.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-35.75,480.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-15.5,48.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.75,-32.25,223.0,4.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.75,-15.5,32.0,4.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.625,-33.75,334.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.625,-13.0,26.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.125,-42.0,516.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-13.5,20.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.25,-40.0,490.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.5,-13.0,26.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.25,-36.25,284.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.5,-14.0,52.0,4.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.125,-39.75,461.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-14.5,28.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.625,-23.5,387.0,0.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-12.875,-13.5,30.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.625,-17.5,360.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.75,-12.5,32.0,0.0
c0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.25,-38.0,222.0,2.0
f0,observation-corruption-1of8,final-l02,FINAL-L02-C06,-13.375,-14.5,56.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.625,-55.25,984.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.75,-17.5,72.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.375,-37.25,678.0,2.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.625,-14.0,50.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.5,-49.0,474.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.375,-13.0,68.0,4.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-14.375,-59.25,855.0,2.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-14.5,-14.5,76.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.375,-52.25,741.0,4.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.5,-14.5,42.0,4.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.0,-48.75,875.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-17.0,52.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.625,-50.25,758.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.375,-15.0,42.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.75,-45.75,823.0,14.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-16.5,44.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-54.0,876.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-14.0,72.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.75,-52.75,668.0,36.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.375,-15.0,64.0,8.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.625,-57.25,1024.0,46.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.375,-16.0,82.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.625,-55.0,1030.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.25,-16.0,50.0,-4.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-36.0,699.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.125,-14.0,38.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.0,-29.25,633.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.5,-15.0,54.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.375,-50.0,798.0,2.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.25,-14.0,76.0,4.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.75,-55.25,929.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-14.0,40.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.0,-41.25,783.0,2.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.125,-15.0,78.0,-2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-44.25,764.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.625,-16.5,68.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-44.25,608.0,2.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.5,-14.5,58.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-53.25,1043.0,4.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.75,-15.0,62.0,4.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.125,-56.25,844.0,6.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.125,-15.5,50.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-51.5,814.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-17.0,64.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-39.0,841.0,6.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-15.5,80.0,8.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.75,-44.5,856.0,10.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.75,-16.5,74.0,8.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.625,-52.75,752.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.625,-14.0,52.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.125,-43.5,435.0,2.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-14.0,38.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.25,-34.75,665.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.5,-13.0,46.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.25,-58.5,859.0,4.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.5,-18.5,94.0,12.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.125,-55.25,564.0,0.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-14.5,48.0,0.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.625,-56.75,943.0,12.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-12.875,-17.5,76.0,2.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.625,-47.5,1029.0,10.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.75,-11.5,80.0,6.0
c0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.25,-35.0,722.0,4.0
f0,observation-corruption-1of4,final-l02,FINAL-L02-C07,-13.375,-17.0,88.0,0.0
