method_id,root_id,condition_id,condition_family,primary_recovery_axis,window_index,window_start,window_end,nominal_value,disturbed_value,directed_gap,within_tolerance
ppo,t527-final-r07,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.003125000000000008,-0.2453125,0.2484375,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,0,1,32,-0.031249999999999993,-0.22890624999999998,0.19765624999999998,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,1,33,64,0.003125000000000008,-0.2078125,0.21093750000000003,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,2,65,96,0.003125000000000002,-0.2453125,0.24843749999999998,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,3,97,128,-0.031249999999999993,-0.24296875,0.21171875,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,4,129,160,0.003125000000000008,-0.23828125,0.24140625000000002,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,5,161,192,0.003125000000000002,-0.2453125,0.24843749999999998,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,6,193,224,-0.031249999999999993,-0.24296875,0.21171875,False
ppo,t527-final-r07,action-remap-swap-right-down,action-remap,True,7,225,256,0.003125000000000008,-0.23828125,0.24140625000000002,False
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.031249999999999993,-0.03593750000000001,0.004687500000000018,True
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,1,33,64,0.003125000000000008,-0.021093750000000005,0.02421875000000001,True
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,2,65,96,0.003125000000000002,-0.014062499999999992,0.017187499999999994,True
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.031249999999999993,-0.0015624999999999931,-0.0296875,True
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,4,129,160,0.003125000000000008,-0.033593750000000006,0.036718750000000015,True
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,5,161,192,0.003125000000000002,0.0007812500000000046,0.0023437499999999973,True
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.031249999999999993,-0.014062499999999993,-0.0171875,True
ppo,t527-final-r07,observation-corruption-0.05,observation-corruption,False,7,225,256,0.003125000000000008,-0.03359374999999999,0.03671875,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,0,1,32,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,1,33,64,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,2,65,96,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,3,97,128,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,4,129,160,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,5,161,192,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,6,193,224,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-failure-0.15,action-failure,False,7,225,256,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.10000000000000005,-0.2359375,0.13593749999999993,False
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.10000000000000005,-0.20312499999999997,0.10312499999999993,False
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.10000000000000005,-0.23124999999999996,0.13124999999999992,False
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.10000000000000005,-0.221875,0.12187499999999994,False
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.10000000000000005,-0.22187499999999996,0.12187499999999991,False
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.10000000000000005,-0.24062499999999998,0.14062499999999994,False
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.10000000000000005,-0.22890624999999998,0.12890624999999994,False
ppo,t527-final-r08,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.10000000000000005,-0.22656249999999997,0.1265624999999999,False
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,0,1,32,-0.10000000000000005,-0.1796875,0.07968749999999995,True
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,1,33,64,-0.10000000000000005,-0.1656249999999999,0.06562499999999986,True
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,2,65,96,-0.10000000000000005,-0.13281250000000006,0.03281250000000001,True
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,3,97,128,-0.10000000000000005,-0.12812500000000004,0.028124999999999997,True
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,4,129,160,-0.10000000000000005,-0.14218750000000002,0.042187499999999975,True
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,5,161,192,-0.10000000000000005,-0.18671875000000002,0.08671874999999997,True
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,6,193,224,-0.10000000000000005,-0.10937500000000004,0.009374999999999994,True
ppo,t527-final-r08,action-remap-swap-right-down,action-remap,True,7,225,256,-0.10000000000000005,-0.10703125000000005,0.007031250000000003,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.10000000000000005,-0.10234375000000004,0.0023437499999999917,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.10000000000000005,-0.10234375000000005,0.0023437500000000056,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.10000000000000005,-0.10468750000000004,0.004687499999999997,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.10000000000000005,-0.10234375000000004,0.0023437499999999917,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.10000000000000005,-0.10000000000000005,0.0,True
ppo,t527-final-r08,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.10000000000000005,-0.10234375000000004,0.0023437499999999917,True
ppo,t527-final-r09,action-failure-0.15,action-failure,False,0,1,32,-0.11328125,-0.06562500000000003,-0.04765624999999997,True
ppo,t527-final-r09,action-failure-0.15,action-failure,False,1,33,64,-0.08437500000000003,-0.06562500000000003,-0.018750000000000003,True
ppo,t527-final-r09,action-failure-0.15,action-failure,False,2,65,96,-0.16562500000000002,-0.06562500000000002,-0.1,True
ppo,t527-final-r09,action-failure-0.15,action-failure,False,3,97,128,-0.07031250000000004,-0.06562500000000002,-0.004687500000000025,True
ppo,t527-final-r09,action-failure-0.15,action-failure,False,4,129,160,-0.04843750000000002,-0.06562500000000002,0.017187499999999994,True
ppo,t527-final-r09,action-failure-0.15,action-failure,False,5,161,192,-0.06562500000000002,-0.07734375000000002,0.01171875,True
ppo,t527-final-r09,action-failure-0.15,action-failure,False,6,193,224,-0.04843750000000002,-0.15390625,0.10546874999999997,False
ppo,t527-final-r09,action-failure-0.15,action-failure,False,7,225,256,-0.04843750000000002,-0.07968750000000005,0.03125000000000003,True
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.11328125,-0.2265625,0.11328125,False
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.08437500000000003,-0.21718749999999992,0.1328124999999999,False
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.16562500000000002,-0.21953124999999998,0.05390624999999996,True
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.07031250000000004,-0.21250000000000002,0.14218749999999997,False
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.04843750000000002,-0.1984375,0.14999999999999997,False
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.06562500000000002,-0.2078125,0.1421875,False
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.04843750000000002,-0.21718749999999998,0.16874999999999996,False
ppo,t527-final-r09,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.04843750000000002,-0.20312499999999997,0.15468749999999995,False
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,0,1,32,-0.11328125,-0.14921875,0.03593750000000001,True
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,1,33,64,-0.08437500000000003,-0.17265625,0.08828124999999998,True
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,2,65,96,-0.16562500000000002,-0.17500000000000002,0.009374999999999994,True
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,3,97,128,-0.07031250000000004,-0.18203125000000003,0.11171874999999999,False
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,4,129,160,-0.04843750000000002,-0.16093750000000004,0.11250000000000002,False
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,5,161,192,-0.06562500000000002,-0.17265625,0.10703125,False
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,6,193,224,-0.04843750000000002,-0.17031250000000003,0.12187500000000001,False
ppo,t527-final-r09,action-remap-swap-right-down,action-remap,True,7,225,256,-0.04843750000000002,-0.1796875,0.13124999999999998,False
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.11328125,-0.11328125,0.0,True
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.08437500000000003,-0.08437500000000003,0.0,True
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.16562500000000002,-0.16562500000000002,0.0,True
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.07031250000000004,-0.07734375000000004,0.007031250000000003,True
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.04843750000000002,-0.06562500000000002,0.017187499999999994,True
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.06562500000000002,-0.048437500000000015,-0.0171875,True
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.04843750000000002,-0.04843750000000002,0.0,True
ppo,t527-final-r09,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.04843750000000002,-0.11328125000000003,0.06484375,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,0,1,32,-0.031249999999999993,-0.03125,6.938893903907228e-18,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,1,33,64,0.003125000000000008,-0.031249999999999993,0.034375,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,2,65,96,0.003125000000000002,0.003125000000000007,-5.204170427930421e-18,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,3,97,128,-0.031249999999999993,-0.03125,6.938893903907228e-18,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,4,129,160,0.003125000000000008,-0.014062499999999992,0.0171875,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,5,161,192,0.003125000000000002,-0.031249999999999993,0.034374999999999996,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,6,193,224,-0.031249999999999993,-0.014062499999999995,-0.017187499999999998,True
ppo,t527-final-r10,action-failure-0.15,action-failure,False,7,225,256,0.003125000000000008,-0.014062499999999995,0.0171875,True
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.031249999999999993,-0.2125,0.18125,False
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,1,33,64,0.003125000000000008,-0.22656249999999994,0.22968749999999996,False
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,2,65,96,0.003125000000000002,-0.23828125,0.24140625,False
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.031249999999999993,-0.22890624999999998,0.19765624999999998,False
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,4,129,160,0.003125000000000008,-0.22656249999999994,0.22968749999999996,False
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,5,161,192,0.003125000000000002,-0.23828124999999997,0.24140624999999996,False
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.031249999999999993,-0.23359375,0.20234375,False
ppo,t527-final-r10,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.003125000000000008,-0.22890624999999998,0.23203125,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,0,1,32,-0.031249999999999993,-0.2265625,0.1953125,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,1,33,64,0.003125000000000008,-0.1984374999999999,0.20156249999999992,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,2,65,96,0.003125000000000002,-0.17500000000000002,0.178125,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,3,97,128,-0.031249999999999993,-0.21953124999999996,0.18828124999999996,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,4,129,160,0.003125000000000008,-0.17265624999999996,0.17578124999999997,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,5,161,192,0.003125000000000002,-0.14687499999999995,0.14999999999999994,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,6,193,224,-0.031249999999999993,-0.20078124999999997,0.16953124999999997,False
ppo,t527-final-r10,action-remap-swap-right-down,action-remap,True,7,225,256,0.003125000000000008,-0.20312499999999994,0.20624999999999996,False
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.031249999999999993,-0.031249999999999993,0.0,True
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,1,33,64,0.003125000000000008,-0.03281250000000002,0.03593750000000003,True
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,2,65,96,0.003125000000000002,-0.045312500000000006,0.04843750000000001,True
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.031249999999999993,-0.0015624999999999923,-0.029687500000000002,True
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,4,129,160,0.003125000000000008,0.0007812500000000011,0.002343750000000007,True
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,5,161,192,0.003125000000000002,-0.03828125,0.041406250000000006,True
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.031249999999999993,-0.001562499999999994,-0.0296875,True
ppo,t527-final-r10,observation-corruption-0.05,observation-corruption,False,7,225,256,0.003125000000000008,-0.03359375,0.03671875000000001,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,0,1,32,-0.06562500000000002,-0.06562500000000002,0.0,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,1,33,64,-0.04843750000000002,-0.04843750000000002,0.0,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,2,65,96,-0.04843750000000002,-0.06562500000000003,0.01718750000000001,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,3,97,128,-0.06562500000000002,-0.06562500000000003,1.3877787807814457e-17,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,4,129,160,-0.04843750000000002,-0.06562500000000002,0.017187499999999994,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,5,161,192,-0.04843750000000002,-0.04843750000000002,0.0,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,6,193,224,-0.06562500000000002,-0.06562500000000002,0.0,True
ppo,t527-final-r11,action-failure-0.15,action-failure,False,7,225,256,-0.04843750000000002,-0.04843750000000002,0.0,True
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.06562500000000002,-0.24765625,0.18203124999999998,False
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.04843750000000002,-0.24062499999999998,0.19218749999999996,False
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,2,65,96,-0.04843750000000002,-0.2453125,0.19687499999999997,False
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.06562500000000002,-0.24296875,0.17734375,False
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.04843750000000002,-0.24062499999999998,0.19218749999999996,False
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,5,161,192,-0.04843750000000002,-0.24765625,0.19921874999999997,False
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.06562500000000002,-0.240625,0.175,False
ppo,t527-final-r11,action-remap-cycle-clockwise,action-remap,True,7,225,256,-0.04843750000000002,-0.24062499999999998,0.19218749999999996,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,0,1,32,-0.06562500000000002,-0.22421875,0.15859374999999998,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,1,33,64,-0.04843750000000002,-0.23124999999999998,0.18281249999999996,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,2,65,96,-0.04843750000000002,-0.23359375,0.18515624999999997,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,3,97,128,-0.06562500000000002,-0.21249999999999997,0.14687499999999995,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,4,129,160,-0.04843750000000002,-0.21484374999999997,0.16640624999999995,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,5,161,192,-0.04843750000000002,-0.20546874999999998,0.15703124999999996,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,6,193,224,-0.06562500000000002,-0.19843750000000002,0.1328125,False
ppo,t527-final-r11,action-remap-swap-right-down,action-remap,True,7,225,256,-0.04843750000000002,-0.203125,0.15468749999999998,False
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.06562500000000002,-0.06562500000000002,0.0,True
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.04843750000000002,-0.05078125000000002,0.0023437499999999986,True
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,2,65,96,-0.04843750000000002,-0.04843750000000002,0.0,True
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.06562500000000002,-0.06796875000000002,0.0023437500000000056,True
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.04843750000000002,-0.04843750000000002,0.0,True
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,5,161,192,-0.04843750000000002,-0.04843750000000002,0.0,True
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.06562500000000002,-0.06562500000000002,0.0,True
ppo,t527-final-r11,observation-corruption-0.05,observation-corruption,False,7,225,256,-0.04843750000000002,-0.05078125000000002,0.0023437499999999986,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,0,1,32,-0.031249999999999993,-0.03125000000000001,1.3877787807814457e-17,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,1,33,64,0.003125000000000008,-0.031249999999999993,0.034375,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,2,65,96,0.003125000000000002,-0.014062499999999993,0.017187499999999994,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,3,97,128,-0.031249999999999993,-0.014062500000000002,-0.01718749999999999,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,4,129,160,0.003125000000000008,-0.03125,0.03437500000000001,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,5,161,192,0.003125000000000002,-0.014062499999999999,0.0171875,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,6,193,224,-0.031249999999999993,-0.03125,6.938893903907228e-18,True
ppo,t527-final-r12,action-failure-0.15,action-failure,False,7,225,256,0.003125000000000008,-0.014062499999999995,0.0171875,True
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.031249999999999993,-0.221875,0.190625,False
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,1,33,64,0.003125000000000008,-0.24062499999999998,0.24375,False
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,2,65,96,0.003125000000000002,-0.240625,0.24375,False
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.031249999999999993,-0.23125,0.2,False
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,4,129,160,0.003125000000000008,-0.24062499999999998,0.24375,False
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,5,161,192,0.003125000000000002,-0.25,0.253125,False
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.031249999999999993,-0.2171875,0.1859375,False
ppo,t527-final-r12,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.003125000000000008,-0.2453125,0.2484375,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,0,1,32,-0.031249999999999993,-0.23125,0.2,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,1,33,64,0.003125000000000008,-0.2359375,0.2390625,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,2,65,96,0.003125000000000002,-0.2453125,0.24843749999999998,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,3,97,128,-0.031249999999999993,-0.2453125,0.2140625,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,4,129,160,0.003125000000000008,-0.2359375,0.2390625,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,5,161,192,0.003125000000000002,-0.2453125,0.24843749999999998,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,6,193,224,-0.031249999999999993,-0.23359375,0.20234375,False
ppo,t527-final-r12,action-remap-swap-right-down,action-remap,True,7,225,256,0.003125000000000008,-0.23359375,0.23671875,False
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.031249999999999993,-0.031249999999999993,0.0,True
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,1,33,64,0.003125000000000008,0.003125000000000008,0.0,True
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,2,65,96,0.003125000000000002,0.003125000000000002,0.0,True
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.031249999999999993,-0.031249999999999993,0.0,True
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,4,129,160,0.003125000000000008,0.0031250000000000062,1.734723475976807e-18,True
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,5,161,192,0.003125000000000002,-0.035937500000000004,0.03906250000000001,True
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.031249999999999993,0.0031250000000000062,-0.034375,True
ppo,t527-final-r12,observation-corruption-0.05,observation-corruption,False,7,225,256,0.003125000000000008,-0.014062499999999993,0.0171875,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,0,1,32,-0.040625000000000036,-0.07265625000000005,0.03203125000000001,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,1,33,64,-0.03359374999999999,-0.018749999999999992,-0.01484375,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,2,65,96,0.0007812500000000024,-0.0359375,0.03671875,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,3,97,128,-0.03359375,-0.031249999999999993,-0.0023437500000000056,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,4,129,160,-0.03828125,-0.03828125,0.0,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,5,161,192,0.0007812500000000063,-0.04062500000000001,0.04140625000000001,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,6,193,224,-0.0359375,-0.035937500000000004,6.938893903907228e-18,True
q_learning,t527-final-r01,action-failure-0.15,action-failure,False,7,225,256,0.003125000000000004,-0.014062499999999995,0.017187499999999998,True
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,0,1,32,-0.040625000000000036,-0.15156249999999993,0.1109374999999999,False
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,1,33,64,-0.03359374999999999,-0.15156250000000004,0.11796875000000005,False
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,2,65,96,0.0007812500000000024,-0.13203125000000002,0.13281250000000003,False
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,3,97,128,-0.03359375,-0.10625000000000005,0.07265625000000006,True
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,4,129,160,-0.03828125,-0.07500000000000004,0.036718750000000036,True
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,5,161,192,0.0007812500000000063,-0.09609375000000002,0.09687500000000003,True
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,6,193,224,-0.0359375,-0.018750000000000003,-0.017187499999999994,True
q_learning,t527-final-r01,action-remap-cycle-clockwise,action-remap,True,7,225,256,0.003125000000000004,-0.03125000000000001,0.03437500000000001,True
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,0,1,32,-0.040625000000000036,-0.14921874999999996,0.10859374999999992,False
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,1,33,64,-0.03359374999999999,-0.12343750000000003,0.08984375000000004,True
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,2,65,96,0.0007812500000000024,-0.13750000000000004,0.13828125000000005,False
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,3,97,128,-0.03359375,-0.10859375000000004,0.07500000000000004,True
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,4,129,160,-0.03828125,-0.12968750000000004,0.09140625000000004,True
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,5,161,192,0.0007812500000000063,-0.04531250000000003,0.04609375000000004,True
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,6,193,224,-0.0359375,-0.08437500000000003,0.048437500000000036,True
q_learning,t527-final-r01,action-remap-swap-right-down,action-remap,True,7,225,256,0.003125000000000004,-0.06250000000000003,0.06562500000000003,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,0,1,32,-0.040625000000000036,-0.040625000000000036,0.0,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,1,33,64,-0.03359374999999999,-0.06015625000000001,0.026562500000000017,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,2,65,96,0.0007812500000000024,-0.031249999999999993,0.03203125,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,3,97,128,-0.03359375,-0.06015625000000002,0.026562500000000024,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,4,129,160,-0.03828125,-0.04765625000000001,0.009375000000000008,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,5,161,192,0.0007812500000000063,-0.03359374999999999,0.034374999999999996,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,6,193,224,-0.0359375,-0.08984375000000006,0.05390625000000006,True
q_learning,t527-final-r01,observation-corruption-0.05,observation-corruption,False,7,225,256,0.003125000000000004,-0.05312500000000002,0.05625000000000002,True
q_learning,t527-final-r02,action-failure-0.15,action-failure,False,0,1,32,-0.03359375,-0.031250000000000014,-0.0023437499999999847,True
q_learning,t527-final-r02,action-failure-0.15,action-failure,False,1,33,64,-0.031249999999999997,-0.04843750000000001,0.017187500000000012,True
q_learning,t527-final-r02,action-failure-0.15,action-failure,False,2,65,96,0.0007812500000000063,-0.031250000000000014,0.03203125000000002,True
