method_id,root_id,condition_id,planned_layout_count,observed_layout_count,missing_layout_ids,complete_layout_block,included_in_primary_summary,frozen_loss,adaptive_loss,adaptation_benefit
sarsa,t527-final-r01,action-remap-swap-right-down,2,2,[],True,True,36.350000000000165,22.875000000000128,13.475000000000033
sarsa,t527-final-r01,observation-corruption-0.05,2,2,[],True,True,1.3249999999999855,2.199999999999969,-0.8749999999999836
sarsa,t527-final-r02,action-failure-0.15,2,2,[],True,True,4.074999999999974,3.9249999999999745,0.14999999999999947
sarsa,t527-final-r02,action-remap-cycle-clockwise,2,2,[],True,True,50.82500000000006,21.525000000000155,29.299999999999905
sarsa,t527-final-r02,action-remap-swap-right-down,2,2,[],True,True,35.450000000000166,26.750000000000156,8.700000000000006
sarsa,t527-final-r02,observation-corruption-0.05,2,2,[],True,True,1.5499999999999927,3.424999999999981,-1.8749999999999885
sarsa,t527-final-r03,action-failure-0.15,2,2,[],True,True,4.224999999999954,3.999999999999954,0.22500000000000053
sarsa,t527-final-r03,action-remap-cycle-clockwise,2,2,[],True,True,55.10000000000002,17.425000000000168,37.674999999999855
sarsa,t527-final-r03,action-remap-swap-right-down,2,2,[],True,True,34.62500000000011,22.3750000000001,12.250000000000007
sarsa,t527-final-r03,observation-corruption-0.05,2,2,[],True,True,1.1499999999999804,4.199999999999966,-3.049999999999986
sarsa,t527-final-r04,action-failure-0.15,2,2,[],True,True,2.7999999999999785,2.774999999999981,0.02499999999999769
sarsa,t527-final-r04,action-remap-cycle-clockwise,2,2,[],True,True,51.275000000000055,25.000000000000142,26.274999999999913
sarsa,t527-final-r04,action-remap-swap-right-down,2,2,[],True,True,34.17500000000015,21.100000000000165,13.074999999999992
sarsa,t527-final-r04,observation-corruption-0.05,2,2,[],True,True,0.7999999999999821,2.57499999999998,-1.7749999999999981
sarsa,t527-final-r05,action-failure-0.15,2,2,[],True,True,3.299999999999973,3.6249999999999702,-0.32499999999999707
sarsa,t527-final-r05,action-remap-cycle-clockwise,2,2,[],True,True,52.75000000000006,18.400000000000155,34.349999999999895
sarsa,t527-final-r05,action-remap-swap-right-down,2,2,[],True,True,28.600000000000108,18.450000000000102,10.150000000000007
sarsa,t527-final-r05,observation-corruption-0.05,2,2,[],True,True,1.3999999999999853,8.549999999999956,-7.149999999999971
sarsa,t527-final-r06,action-failure-0.15,2,2,[],True,True,3.4749999999999766,4.174999999999975,-0.6999999999999984
sarsa,t527-final-r06,action-remap-cycle-clockwise,2,2,[],True,True,52.00000000000006,24.550000000000175,27.449999999999882
sarsa,t527-final-r06,action-remap-swap-right-down,2,2,[],True,True,30.175000000000114,21.875000000000142,8.29999999999997
sarsa,t527-final-r06,observation-corruption-0.05,2,2,[],True,True,1.3749999999999876,2.949999999999991,-1.5750000000000033
sarsa,t527-final-r07,action-failure-0.15,2,2,[],True,True,3.0749999999999806,3.549999999999982,-0.4750000000000014
sarsa,t527-final-r07,action-remap-cycle-clockwise,2,2,[],True,True,50.22500000000009,20.450000000000173,29.774999999999917
sarsa,t527-final-r07,action-remap-swap-right-down,2,2,[],True,True,24.875000000000185,16.875000000000128,8.000000000000057
sarsa,t527-final-r07,observation-corruption-0.05,2,2,[],True,True,1.6999999999999855,4.999999999999977,-3.2999999999999914
sarsa,t527-final-r08,action-failure-0.15,2,2,[],True,True,-1.9750000000000165,1.8249999999999869,-3.8000000000000034
